"","sr_group","ag_name","all_below_thresh","logtiter","lower","upper","titer"
"69","BA.2.12.1 conv.","XBC.1.6",FALSE,0.0585930913244007,-15.2505032864514,4.68599419943571,"10.4144964920486"
"70","BA.4/5 conv.","Alpha",FALSE,1.53037947761949,0.926023767288302,2.07046304684249,"28.8861809544244"
"71","BA.4/5 conv.","BA.1",FALSE,0.476612998124987,-1.98488145130748,1.25606352361706,"13.9147308014103"
"72","BA.4/5 conv.","BA.2",FALSE,1.56776823437631,1.06631243293106,2.03482268109135,"29.6445774806551"
"73","BA.4/5 conv.","BA.2.12.1",FALSE,0.485235914464759,-2.16602576165728,1.31643105190715,"13.9981474941248"
"74","BA.4/5 conv.","BA.2.86",TRUE,-5.86139317155563,-196.601207110562,-1.38794110267867,"<20"
"75","BA.4/5 conv.","BA.5",FALSE,2.64582054036327,2.22576964743919,3.06809477074172,"62.5851569655329"
"76","BA.4/5 conv.","BQ.1.1",FALSE,-0.897291360408604,-21.9605848667793,0.863437169681193,"5.36893796127131"
"77","BA.4/5 conv.","Beta",FALSE,1.32467949112333,0.804835345371709,1.77501976723812,"25.0477235564597"
"78","BA.4/5 conv.","CH.1.1",FALSE,-0.888112276283022,-21.3874514756534,0.597600195299668,"5.40320649475095"
"79","BA.4/5 conv.","DV.7.1",TRUE,-5.86139317155563,-198.697225788454,-2.08836417889576,"<20"
"80","BA.4/5 conv.","Delta",FALSE,0.996744642178638,0.11094957625132,1.52964586203692,"19.9549220351233"
"81","BA.4/5 conv.","EG.5.1",TRUE,-5.86139317155563,-201.111188339407,-1.80412092003731,"<20"
"82","BA.4/5 conv.","FL.1.5.1",FALSE,-1.10614685359414,-24.8762521946914,0.673862695084127,"4.64533049363252"
"83","BA.4/5 conv.","HK.3",TRUE,-5.86139317155563,-197.479270271753,-1.59606192673551,"<20"
"84","BA.4/5 conv.","HV.1",FALSE,-0.20644950665323,-7.89027709481672,0.93622967935393,"8.66667490152921"
"85","BA.4/5 conv.","JN.1",TRUE,-5.86139317155563,-197.753669041327,-1.58319410211535,"<20"
"86","BA.4/5 conv.","KP.2",FALSE,-0.953841689515234,-24.1488135016845,0.514410193189893,"5.16255914668251"
"87","BA.4/5 conv.","KP.3",TRUE,-5.86139317155563,-198.96645085593,-2.25966688621064,"<20"
"88","BA.4/5 conv.","KZ.1.1.1",TRUE,-5.86139317155563,-196.233578230126,-2.30555424857713,"<20"
"89","BA.4/5 conv.","Wuhan",FALSE,-0.265508619599131,-8.3085539590039,1.00678871563724,"8.31905396222366"
"90","BA.4/5 conv.","XBB.1",FALSE,0.206828328429918,-3.52048334963581,1.16324139630734,"11.5414807303652"
"91","BA.4/5 conv.","XBB.1.5",FALSE,0.69098721633368,-1.02598010352154,1.41303642925252,"16.1438784391638"
"92","BA.4/5 conv.","XBC.1.6",FALSE,-0.501586330271785,-10.5184460302012,0.953699930683607,"7.06329701904052"
"93","beta conv.","Alpha",FALSE,3.25367191983861,2.757371039153,3.79985286834219,"95.3790173838164"
"94","beta conv.","BA.1",FALSE,0.92114336170619,-0.571028066100167,1.74584080101307,"18.9361542313282"
"95","beta conv.","BA.2",FALSE,1.05176625444363,-0.864354867274954,2.09657885904543,"20.7306629647501"
"96","beta conv.","BA.2.12.1",FALSE,0.88375406600496,-0.576915182463532,1.65093834306747,"18.4517041514584"
"97","beta conv.","BA.2.86",TRUE,-5.86139317155563,-194.24729010237,-1.1437735323612,"<20"
"98","beta conv.","BA.5",FALSE,-0.370703260491562,-9.64140304880022,1.00635367541857,"7.73405398331378"
"99","beta conv.","BQ.1.1",FALSE,0.853916741601545,-0.61723911954516,1.63638736427731,"18.0740114478643"
"100","beta conv.","Beta",FALSE,3.50969907030264,2.77058536063913,4.27766019035122,"113.900254878307"
"101","beta conv.","CH.1.1",FALSE,-0.424131961167347,-10.7752162573988,1.01444563137162,"7.45287019987595"
"102","beta conv.","DV.7.1",FALSE,-0.690363892145071,-11.4740118470615,1.25825273058688,"6.19697523444129"
"103","beta conv.","Delta",FALSE,2.40657125038253,1.71885213727382,3.06424323353435,"53.0212708596929"
"104","beta conv.","EG.5.1",FALSE,-0.359059262874002,-10.0791326619747,1.02305572530111,"7.79672814636252"
"105","beta conv.","FL.1.5.1",FALSE,-0.28846197542064,-8.92626778990867,1.04284192095786,"8.18774470405141"
"106","beta conv.","HK.3",TRUE,-5.86139317155563,-197.950120041545,-2.20315017151441,"<20"
"107","beta conv.","HV.1",FALSE,-0.929627011249842,-22.0592110365898,0.532416276622477,"5.24994054183086"
"108","beta conv.","JN.1",TRUE,-5.86139317155563,-200.539497089351,-2.49678640867167,"<20"
"109","beta conv.","KP.2",FALSE,-0.958515041061045,-23.8177828085114,0.489823000563943,"5.14586301992801"
"110","beta conv.","KP.3",TRUE,-5.86139317155563,-202.615201710491,-1.98097414751061,"<20"
"111","beta conv.","KZ.1.1.1",TRUE,-5.86139317155563,-197.110938918447,-2.31850503824887,"<20"
"112","beta conv.","Wuhan",FALSE,1.7094795550406,0.207947625856107,2.78808463621627,"32.7042823091473"
"113","beta conv.","XBB.1",FALSE,0.471575437243218,-2.050830618005,1.2655104328366,"13.8662284750177"
"114","beta conv.","XBB.1.5",FALSE,-1.12271095248161,-26.3871642998897,0.753951751407999,"4.59230079815973"
"115","beta conv.","XBC.1.6",FALSE,-0.28807793312831,-8.20812892303672,0.927298316618236,"8.18992455406458"
"116","Beta vax. (single dose)","Alpha",FALSE,3.22074156267586,1.54354821841857,4.84514908690966,"93.2265941993686"
"117","Beta vax. (single dose)","BA.1",FALSE,1.10958551933526,-1.49333446361044,2.9734123903959,"21.578364459431"
"118","Beta vax. (single dose)","BA.2",FALSE,0.961966954590804,-1.4701769535293,2.82450085967252,"19.479639178148"
"119","Beta vax. (single dose)","BA.2.12.1",TRUE,-5.43645276175999,-199.86878605104,-1.02784273241058,"<20"
"120","Beta vax. (single dose)","BA.2.86",TRUE,-5.43645276175999,-195.937460971068,-0.299777020997681,"<20"
"121","Beta vax. (single dose)","BA.5",FALSE,2.06183000990761,0.511870200831416,3.57519930968041,"41.7515572981366"
"122","Beta vax. (single dose)","BQ.1.1",TRUE,-5.43645276175999,-202.186558797321,-1.29082423412494,"<20"
"123","Beta vax. (single dose)","Beta",FALSE,4.88251480412873,3.09491477007372,6.65908656340622,"294.973777783084"
"124","Beta vax. (single dose)","CH.1.1",TRUE,-5.43645276175999,-195.172850421485,-0.738602583452874,"<20"
"125","Beta vax. (single dose)","DV.7.1",TRUE,-5.43645276175999,-197.585904479252,-0.55796499140834,"<20"
"126","Beta vax. (single dose)","Delta",FALSE,2.78361076949552,1.3040043778159,4.43243116888262,"68.8573552577167"
"127","Beta vax. (single dose)","EG.5.1",TRUE,-5.43645276175999,-197.185498800687,-0.717737220044818,"<20"
"128","Beta vax. (single dose)","FL.1.5.1",TRUE,-5.43645276175999,-199.649116302793,-0.245548665291711,"<20"
"129","Beta vax. (single dose)","HK.3",TRUE,-5.43645276175999,-198.209989313708,-0.687193954881945,"<20"
"130","Beta vax. (single dose)","HV.1",TRUE,-5.43645276175999,-194.669472399693,-0.439493090046604,"<20"
"131","Beta vax. (single dose)","JN.1",TRUE,-5.43645276175999,-197.772874191422,-0.505164298473229,"<20"
"132","Beta vax. (single dose)","KP.2",TRUE,-5.43645276175999,-200.109817769555,-1.13412337725742,"<20"
"133","Beta vax. (single dose)","KP.3",TRUE,-5.43645276175999,-201.048058522427,-0.136094791702419,"<20"
"134","Beta vax. (single dose)","KZ.1.1.1",TRUE,-5.43645276175999,-198.512968845479,-1.35561532723773,"<20"
"135","Beta vax. (single dose)","Wuhan",FALSE,3.19313965593554,1.5196443609409,4.77160875550415,"91.4599199185745"
"136","Beta vax. (single dose)","XBB.1",TRUE,-5.43645276175999,-195.718855490431,-0.991335102323287,"<20"
"137","Beta vax. (single dose)","XBB.1.5",FALSE,1.75593570810518,0.167849169415724,3.3270498070757,"33.774530343835"
"138","Beta vax. (single dose)","XBC.1.6",TRUE,-5.43645276175999,-197.922507625458,-0.668314948454757,"<20"
"139","delta conv.","Alpha",FALSE,3.16101034351753,2.69694030269145,3.64252878466267,"89.44558936228"
"140","delta conv.","BA.1",FALSE,0.521361606046028,-1.56586295462273,1.38516513874837,"14.3530924434899"
"141","delta conv.","BA.2",FALSE,0.571541858228854,-1.2661253005838,1.457300981338,"14.8611098056736"
"142","delta conv.","BA.2.12.1",FALSE,-0.326395401309862,-7.92999426832582,0.634328961596208,"7.97526630690212"
"143","delta conv.","BA.2.86",TRUE,-5.96950323443355,-199.530459198188,-2.04512579244304,"<20"
"144","delta conv.","BA.5",FALSE,0.613927355411398,-0.646200518264764,1.13268470549278,"15.3041970605944"
"145","delta conv.","BQ.1.1",FALSE,0.228230344832737,-2.55123099565478,0.994691905438609,"11.7139719492849"
"146","delta conv.","Beta",FALSE,1.72484464045862,0.522775357243149,2.63524834433966,"33.0544529986953"
"147","delta conv.","CH.1.1",TRUE,-5.96950323443355,-198.804856049967,-2.21501639515116,"<20"
"148","delta conv.","DV.7.1",TRUE,-5.96950323443355,-199.287406484365,-2.00684508468338,"<20"
"149","delta conv.","Delta",FALSE,3.44510469401073,2.77836087200695,4.17231060144113,"108.913032673172"
"150","delta conv.","EG.5.1",FALSE,-2.13495916531841,-34.4123951993367,-0.016998865093953,"2.27673902490113"
"151","delta conv.","FL.1.5.1",FALSE,0.0267727644187646,-4.07771939652573,0.797232377219557,"10.187307260433"
"152","delta conv.","HK.3",TRUE,-5.96950323443355,-201.535616507581,-2.14000252386471,"<20"
"153","delta conv.","HV.1",TRUE,-5.96950323443355,-196.349399030028,-1.23480796934301,"<20"
"154","delta conv.","JN.1",TRUE,-5.96950323443355,-199.349497897192,-2.90986578710185,"<20"
"155","delta conv.","KP.2",FALSE,-1.09683488892387,-22.3445315393398,0.409104148987053,"4.67541104152597"
"156","delta conv.","KP.3",TRUE,-5.96950323443355,-196.983096731661,-2.68338929255346,"<20"
"157","delta conv.","KZ.1.1.1",TRUE,-5.96950323443355,-201.207078605901,-2.20584188065866,"<20"
"158","delta conv.","Wuhan",FALSE,2.26592860940256,1.6921465620975,2.7994362626749,"48.0963898860801"
"159","delta conv.","XBB.1",FALSE,-1.32219845054094,-28.3014670881644,0.314037476384568,"3.99925048519423"
"160","delta conv.","XBB.1.5",FALSE,0.841554410227282,0.109642684069239,1.2507367976227,"17.9197984402724"
"161","delta conv.","XBC.1.6",TRUE,-5.96950323443355,-200.927787024753,-2.29182435995981,"<20"
"162","gamma conv.","Alpha",FALSE,2.60200926424151,1.44434944531965,3.82134075038543,"60.7131599862281"
"163","gamma conv.","BA.1",FALSE,0.799601768866839,-2.40096524535486,2.27359060015351,"17.4062059192026"
"164","gamma conv.","BA.2",FALSE,0.70462290757885,-2.43855522143426,2.20691894850817,"16.297186323793"
"165","gamma conv.","BA.2.12.1",FALSE,0.986730809311751,-0.728527154828814,2.13915749780799,"19.8168933106134"
"166","gamma conv.","BA.2.86",TRUE,-5.5942914640414,-198.127177231045,-1.48653278264624,"<20"
"167","gamma conv.","BA.5",FALSE,0.249759791199707,-5.49515773884521,1.96213102099266,"11.8900912843828"
"168","gamma conv.","BQ.1.1",FALSE,0.745832788695705,-2.27295364726425,2.22461689717107,"16.7694199661271"
"169","gamma conv.","Beta",FALSE,2.5422844633246,0.56282372059116,4.06985156222044,"58.2510664788996"
"170","gamma conv.","CH.1.1",FALSE,0.298555416489876,-5.91855847250252,2.01533943773885,"12.2991227435825"
"171","gamma conv.","DV.7.1",TRUE,-5.5942914640414,-200.170990307718,-1.32359714106629,"<20"
"172","gamma conv.","Delta",FALSE,2.07573446225024,0.275573113728221,3.54589572276064,"42.1558971404222"
"173","gamma conv.","EG.5.1",TRUE,-5.5942914640414,-198.019899404169,-1.58912435900161,"<20"
"174","gamma conv.","FL.1.5.1",TRUE,-5.5942914640414,-197.389395891692,-1.97712941186313,"<20"
"175","gamma conv.","HK.3",TRUE,-5.5942914640414,-198.282542814946,-0.975699278956611,"<20"
"176","gamma conv.","HV.1",TRUE,-5.5942914640414,-197.967260836001,-0.497776203458223,"<20"
"177","gamma conv.","JN.1",TRUE,-5.5942914640414,-197.976189551912,-0.687688644287306,"<20"
"178","gamma conv.","KP.2",FALSE,-0.44752018023939,-18.9850238008115,1.94011795927511,"7.33302223886514"
"179","gamma conv.","KP.3",TRUE,-5.5942914640414,-199.314802482901,-1.44209860352915,"<20"
"180","gamma conv.","KZ.1.1.1",TRUE,-5.5942914640414,-198.901427639663,-0.804568056059981,"<20"
"181","gamma conv.","Wuhan",FALSE,1.81352988279738,0.266990069162051,3.01996948723948,"35.150126535292"
"182","gamma conv.","XBB.1",TRUE,-5.5942914640414,-200.237826715149,-1.68404407255833,"<20"
"183","gamma conv.","XBB.1.5",TRUE,-5.5942914640414,-199.50094601128,-1.81507276553203,"<20"
"184","gamma conv.","XBC.1.6",TRUE,-5.5942914640414,-197.596392566948,-1.41459544280212,"<20"
"185","Wuhan conv.","Alpha",FALSE,5.82780283119248,4.2795220254888,7.32268592535156,"567.993624561376"
"186","Wuhan conv.","BA.1",FALSE,-0.350955968509426,-22.6850476047476,3.40811269457623,"7.84064383593556"
"187","Wuhan conv.","BA.2",FALSE,2.33354182619243,0.627297085591956,3.84926238986472,"50.4041256840723"
"188","Wuhan conv.","BA.2.12.1",FALSE,1.76222368129472,-0.365936475572854,3.46501224863242,"33.9220575911176"
"189","Wuhan conv.","BA.2.86",FALSE,-0.325340025196194,-17.7876010473899,2.44975575741973,"7.98110259571314"
"190","Wuhan conv.","BA.5",FALSE,1.28285637907874,-2.26795869502984,3.34438262086448,"24.3320247884165"
"191","Wuhan conv.","BQ.1.1",FALSE,2.80757806714159,0.275802084226119,4.90760558969734,"70.0108279043748"
"192","Wuhan conv.","Beta",FALSE,5.05014329202726,3.05865947247377,6.97523914520076,"331.317681283779"
"193","Wuhan conv.","CH.1.1",FALSE,2.61866401654279,0.0805665502634736,4.63728026027181,"61.4181057063116"
"194","Wuhan conv.","DV.7.1",FALSE,-0.329812926330659,-20.5223182250738,2.68875279656792,"7.95639647330226"
"195","Wuhan conv.","Delta",FALSE,3.53369513561968,1.80678885597336,5.34873485175904,"115.810578589472"
"196","Wuhan conv.","EG.5.1",FALSE,2.17524895205583,0.00818561799352396,3.94863671076191,"45.1663694473048"
"197","Wuhan conv.","FL.1.5.1",FALSE,2.28792623225372,0.878808939884662,3.63319574206699,"48.8353633977458"
